Method,rho2,param_y,MAE
MIDAST[MMD],-0.3,1.85,160.0
e-Divisive,-0.3,1.85,11.0
KCPA,-0.3,1.85,11.0
Neural-ECF,-0.3,1.85,6.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,6.0
KCPA,-0.3,1.85,4.0
Neural-ECF,-0.3,1.85,19.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,0.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,20.0
MIDAST[MMD],-0.3,1.85,120.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,170.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,0.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,13.0
KCPA,-0.3,1.85,8.0
Neural-ECF,-0.3,1.85,11.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,130.0
e-Divisive,-0.3,1.85,3.0
KCPA,-0.3,1.85,3.0
Neural-ECF,-0.3,1.85,12.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,14.0
KCPA,-0.3,1.85,8.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,120.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,110.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,0.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,8.0
KCPA,-0.3,1.85,8.0
Neural-ECF,-0.3,1.85,4.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,110.0
e-Divisive,-0.3,1.85,4.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,130.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,21.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,0.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,3.0
Neural-ECF,-0.3,1.85,5.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,30.0
e-Divisive,-0.3,1.85,5.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,140.0
e-Divisive,-0.3,1.85,9.0
KCPA,-0.3,1.85,9.0
Neural-ECF,-0.3,1.85,4.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,5.0
KCPA,-0.3,1.85,5.0
Neural-ECF,-0.3,1.85,9.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,150.0
e-Divisive,-0.3,1.85,6.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,13.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,130.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,13.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,140.0
e-Divisive,-0.3,1.85,15.0
KCPA,-0.3,1.85,15.0
Neural-ECF,-0.3,1.85,3.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,30.0
e-Divisive,-0.3,1.85,6.0
KCPA,-0.3,1.85,6.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,2.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,40.0
e-Divisive,-0.3,1.85,5.0
KCPA,-0.3,1.85,5.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,170.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,1.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,150.0
e-Divisive,-0.3,1.85,7.0
KCPA,-0.3,1.85,7.0
Neural-ECF,-0.3,1.85,17.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,300.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,13.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,290.0
e-Divisive,-0.3,1.85,15.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,150.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,4.0
Neural-ECF,-0.3,1.85,13.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,4.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,1.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,120.0
e-Divisive,-0.3,1.85,12.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,30.0
MIDAST[MMD],-0.3,1.85,120.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,1.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,0.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,130.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,9.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,3.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,6.0
MIDAST[KS],-0.3,1.85,30.0
MIDAST[MMD],-0.3,1.85,140.0
e-Divisive,-0.3,1.85,16.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,5.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,0.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,3.0
KCPA,-0.3,1.85,3.0
Neural-ECF,-0.3,1.85,3.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,170.0
e-Divisive,-0.3,1.85,3.0
KCPA,-0.3,1.85,3.0
Neural-ECF,-0.3,1.85,3.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,250.0
e-Divisive,-0.3,1.85,21.0
KCPA,-0.3,1.85,18.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,180.0
e-Divisive,-0.3,1.85,7.0
KCPA,-0.3,1.85,7.0
Neural-ECF,-0.3,1.85,9.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,260.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,0.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,0.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,20.0
MIDAST[MMD],-0.3,1.85,190.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,2.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,4.0
KCPA,-0.3,1.85,4.0
Neural-ECF,-0.3,1.85,1.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,1.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,120.0
e-Divisive,-0.3,1.85,21.0
KCPA,-0.3,1.85,12.0
Neural-ECF,-0.3,1.85,4.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,9.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,150.0
e-Divisive,-0.3,1.85,7.0
KCPA,-0.3,1.85,7.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,50.0
MIDAST[MMD],-0.3,1.85,60.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,7.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,110.0
e-Divisive,-0.3,1.85,23.0
KCPA,-0.3,1.85,23.0
Neural-ECF,-0.3,1.85,0.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,140.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,2.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,20.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,5.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,140.0
e-Divisive,-0.3,1.85,7.0
KCPA,-0.3,1.85,7.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,20.0
MIDAST[MMD],-0.3,1.85,180.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,3.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,170.0
e-Divisive,-0.3,1.85,2.0
KCPA,-0.3,1.85,2.0
Neural-ECF,-0.3,1.85,23.0
MIDAST[KS],-0.3,1.85,30.0
MIDAST[MMD],-0.3,1.85,0.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,9.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,280.0
e-Divisive,-0.3,1.85,5.0
KCPA,-0.3,1.85,7.0
Neural-ECF,-0.3,1.85,2.0
MIDAST[KS],-0.3,1.85,
MIDAST[MMD],-0.3,1.85,240.0
e-Divisive,-0.3,1.85,5.0
KCPA,-0.3,1.85,5.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,0.0
e-Divisive,-0.3,1.85,0.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,10.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,3.0
KCPA,-0.3,1.85,3.0
Neural-ECF,-0.3,1.85,9.0
MIDAST[KS],-0.3,1.85,30.0
MIDAST[MMD],-0.3,1.85,150.0
e-Divisive,-0.3,1.85,9.0
KCPA,-0.3,1.85,0.0
Neural-ECF,-0.3,1.85,8.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,40.0
e-Divisive,-0.3,1.85,1.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,3.0
MIDAST[KS],-0.3,1.85,0.0
MIDAST[MMD],-0.3,1.85,250.0
e-Divisive,-0.3,1.85,19.0
KCPA,-0.3,1.85,1.0
Neural-ECF,-0.3,1.85,33.0
MIDAST[KS],-0.3,1.85,10.0
MIDAST[MMD],-0.3,1.85,10.0
e-Divisive,-0.3,1.85,7.0
KCPA,-0.3,1.85,6.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,90.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,3.0
Neural-ECF,-0.0,1.85,2.0
MIDAST[KS],-0.0,1.85,10.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,190.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,0.0
e-Divisive,-0.0,1.85,9.0
KCPA,-0.0,1.85,4.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,280.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,11.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,110.0
e-Divisive,-0.0,1.85,5.0
KCPA,-0.0,1.85,5.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,10.0
KCPA,-0.0,1.85,6.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,50.0
e-Divisive,-0.0,1.85,34.0
KCPA,-0.0,1.85,31.0
Neural-ECF,-0.0,1.85,6.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,150.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,40.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,6.0
Neural-ECF,-0.0,1.85,12.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,30.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,3.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,300.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,90.0
e-Divisive,-0.0,1.85,7.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,7.0
MIDAST[KS],-0.0,1.85,10.0
MIDAST[MMD],-0.0,1.85,100.0
e-Divisive,-0.0,1.85,14.0
KCPA,-0.0,1.85,14.0
Neural-ECF,-0.0,1.85,15.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,110.0
e-Divisive,-0.0,1.85,6.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,20.0
MIDAST[KS],-0.0,1.85,40.0
MIDAST[MMD],-0.0,1.85,130.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,2.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,5.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,6.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,3.0
Neural-ECF,-0.0,1.85,2.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,5.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,110.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,3.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,5.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,5.0
KCPA,-0.0,1.85,6.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,2.0
Neural-ECF,-0.0,1.85,7.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,150.0
e-Divisive,-0.0,1.85,8.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,11.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,0.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,1.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,90.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,110.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,15.0
MIDAST[KS],-0.0,1.85,20.0
MIDAST[MMD],-0.0,1.85,100.0
e-Divisive,-0.0,1.85,4.0
KCPA,-0.0,1.85,4.0
Neural-ECF,-0.0,1.85,15.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,120.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,5.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,100.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,2.0
Neural-ECF,-0.0,1.85,11.0
MIDAST[KS],-0.0,1.85,30.0
MIDAST[MMD],-0.0,1.85,150.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,2.0
Neural-ECF,-0.0,1.85,1.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,60.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,11.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,22.0
Neural-ECF,-0.0,1.85,4.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,300.0
e-Divisive,-0.0,1.85,10.0
KCPA,-0.0,1.85,6.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,10.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,11.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,6.0
KCPA,-0.0,1.85,7.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,90.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,11.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,2.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,8.0
KCPA,-0.0,1.85,8.0
Neural-ECF,-0.0,1.85,7.0
MIDAST[KS],-0.0,1.85,10.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,6.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,25.0
KCPA,-0.0,1.85,15.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,30.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,1.0
MIDAST[KS],-0.0,1.85,10.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,9.0
KCPA,-0.0,1.85,9.0
Neural-ECF,-0.0,1.85,1.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,90.0
e-Divisive,-0.0,1.85,4.0
KCPA,-0.0,1.85,4.0
Neural-ECF,-0.0,1.85,2.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,190.0
e-Divisive,-0.0,1.85,4.0
KCPA,-0.0,1.85,4.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,300.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,9.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,100.0
e-Divisive,-0.0,1.85,5.0
KCPA,-0.0,1.85,5.0
Neural-ECF,-0.0,1.85,4.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,280.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,0.0
e-Divisive,-0.0,1.85,1.0
KCPA,-0.0,1.85,1.0
Neural-ECF,-0.0,1.85,7.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,100.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,6.0
MIDAST[KS],-0.0,1.85,50.0
MIDAST[MMD],-0.0,1.85,110.0
e-Divisive,-0.0,1.85,36.0
KCPA,-0.0,1.85,5.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,2.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,3.0
Neural-ECF,-0.0,1.85,9.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,0.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,1.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,90.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,3.0
Neural-ECF,-0.0,1.85,0.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,0.0
e-Divisive,-0.0,1.85,10.0
KCPA,-0.0,1.85,10.0
Neural-ECF,-0.0,1.85,5.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,10.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,3.0
Neural-ECF,-0.0,1.85,22.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,20.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,7.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,120.0
e-Divisive,-0.0,1.85,3.0
KCPA,-0.0,1.85,28.0
Neural-ECF,-0.0,1.85,10.0
MIDAST[KS],-0.0,1.85,0.0
MIDAST[MMD],-0.0,1.85,120.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,8.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,0.0
e-Divisive,-0.0,1.85,2.0
KCPA,-0.0,1.85,2.0
Neural-ECF,-0.0,1.85,6.0
MIDAST[KS],-0.0,1.85,
MIDAST[MMD],-0.0,1.85,190.0
e-Divisive,-0.0,1.85,0.0
KCPA,-0.0,1.85,0.0
Neural-ECF,-0.0,1.85,6.0
MIDAST[KS],-0.0,1.85,
